id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
36104107,长安的荔枝,"大唐天宝十四年，长安城的小吏李善德突然接到一个任务：要在贵妃诞日之前，从岭南运来新鲜荔枝。荔枝“一日色变，两日香变，三日味变”，而岭南距长安五千余里，山水迢迢，这是个不可能完成的任务，可为了家人，李善德决心放手一搏：“就算失败，我也想知道，自己倒在距离终点多远的地方。”
《长安的荔枝》是马伯庸备受好评的历史小说。
唐朝诗人杜牧的一句“一骑红尘妃子笑，无人知是荔枝来”一千多年来引发了人们的无限遐想，但鲜荔枝的保鲜时限仅有三天，这场跨越五千余里的传奇转运之旅究竟是如何达成的，谁让杨贵妃在长安吃到了来自岭南的鲜荔枝？作者马伯庸就此展开了一场脑洞非常大的想象。
沿袭马伯庸写作一贯以来的时空紧张感，不仅让读者看到了小人物的乱世生存之道，也感受到了事在人为的热血奋斗。随书附赠“荔枝鲜转运舆图”。
★ 编辑推荐
唐朝诗人杜牧的一句“一骑红尘妃子笑，无人知是荔枝来”惹得世人艳羡杨贵妃上千年，但其中的荔枝是如何从五千余里外的岭南运送到长安城的，却鲜有史书详细记载，脑洞大开的马伯庸以此为蓝本构建了一个大唐社畜李善德拼尽全力做项目的故事，虽是历史小说，读者却能从中看到自己的生活影子，大城市买房落脚、职场情商博弈、不得已的违规逾矩等，小人物的挣扎是那么相似。一项将鲜荔枝运逾千里之距的艰难差事，以微观人事折射大唐宏观社会。
这部口碑非常好的历史小说只花了11天写就，小说刚一连载就获得了广大读者的好评，被数万人点评为神作，推荐值高达96%。微博、抖音、小红书和今日头条，海量读者自发评论和衍生二创。
本书小开本双封设计，随书附赠“荔枝鲜转运舆图”折页插图一张。
★ 媒体推荐
马伯庸把他对历史的熟稔与现实关怀结合在一起，使得文笔能直击人的内心。写的是古人，却经常让我们看到自己。这部《长安的荔枝》就是如此。
——陕西师范大学历史文化学院教授 于赓哲",https://dou.img.lithub.cc/book/36104107.jpg,2022-10,https://book.douban.com/subject/36104107/,8.5,,4,,,2024-05-31 12:20:32,马伯庸 / 2022 / 湖南文艺出版社
20516443,洗澡,《洗澡》是新中国第一部反映知识分子思想改造的长篇小说，它借一个政治运动作背景，描写那个时期形形色色的知识分子：他们的确需要改造，然而，改造的效果又如何呢？小说被称为中国现代文学中的新儒林外史。,https://dou.img.lithub.cc/book/20516443.jpg,2004-1,https://book.douban.com/subject/20516443/,8.3,,3,,人文,2024-05-27 13:02:24,杨绛 / 2004 / 人民文学出版社
36029740,快乐就是哈哈哈哈哈,"快乐不是结果，而是原因。
我们寻求的快乐，不是简单的快乐，而是发自内心由衷的欢喜。它是一种积极乐观的生活态度，通过调动积极的情绪，用更乐观的方式去面对生活，于是快乐和满足也就产生啦！
做人呢，重要的就是开心。毕竟在人间，苦乐都得下咽。
◎ 编辑推荐
☆ 梁实秋120周岁诞辰插图纪念版，值得珍藏！
精选25张手绘插图，尽现生活乐趣和闲适滋味。
☆ 4大线索，解锁人生快乐密码，像梁实秋一样幽默有趣
从“悲喜、生活、人生、态度”探寻快乐真谛。梁实秋的散文，雅致有趣，字里行间透着诙谐幽默，能穿透生活的苦涩，不畏世态炎凉。
☆ 只有你想不到，没有梁实秋看不透的人生乐趣
原来骂人也有艺术？理发不是一件愉快的事？穷也有好处？梁实秋的散文，包罗万象，贴近生活。他三言两语便可道出人生哲理，其幽默智慧令人叹服。
关于人生，他说：人生之目标，不在幸福之追求，而在痛苦之避免。
关于闲暇，他说：人在有闲的时候才最像是一个人。
关于人性，他说：幸灾乐祸不一定是某个人品行上的缺点，实在是人性某方面的通性之一。
关于说话，他说：人不能不说话，不过废话可以少说一点。
◎ 内容简介
一代文学大师梁实秋生活智慧散文精选集。收录《闲暇》《旅行》《骂人的艺术》《生命与吃药》等名篇，以及《蚊子与苍蝇》《老憨看跳舞》《是热了》《父母的爱》等珍贵文章，详尽展现了一代生活家梁实秋的精神世界与生活志趣。
坦然面对人生的欢欣与悲喜：一个生动的人，他有喜悦和哀愁。
积极乐观地生活：生活，就是要活得热热闹闹。
可爱也会带来力量：人生毕竟是非常可爱的啊
做自主有态度的人：我对生活有诸多意见
◎ 媒体推荐
欣赏他的文才，对他潜怀憧憬之情。
——季羡林
我的朋友中，男人中只有实秋像一朵花。
——冰心
只要你一开口，下文的热闹是不成问题的。
——徐志摩
我写短文的模范是梁实秋的文章，梁实秋很幽默，他影响了我很多。
——韩寒
今人的散文，我喜欢梁实秋的，读起来真是非常舒服，他追求的也是“绚烂之极归于平淡”的境界。
——周国平
机智闪烁，谐趣迭生，时或滑稽突梯，却能适可而止，不堕俗趣。
——余光中",https://dou.img.lithub.cc/book/36029740.jpg,2022-8,https://book.douban.com/subject/36029740/,7.1,,4,,散文,2024-05-27 13:01:14,梁实秋 / 2022 / 中国友谊出版公司
36384633,征服世界完全手册,"ESQUIRE杂志“2022年度最佳非虚构图书”
文津图书奖推荐图书《万物发明指南》姊妹篇
-
这看上去有多么荒诞不经，就有多么活泼有趣和严肃认真！
-
统治世界是一项艰巨的工作。任何超级反派都会有这样的疑问：哪里是建造秘密基地的最佳地点？怎样的劫持行动才能为我雄心 勃勃的计划提供资金来源？我怎样才能控制天气、摧毁互联网，并且永远不死？
畅销书作家、获奖漫画作家瑞安·诺思给出了答案。在这本关于超级反派的科普读物中，他详细介绍了一些利用当今最先进技术的古怪邪恶计划。书里充满了一本正经的解释，它们看上去有多么荒谬，读起来就有多么有趣。
这本书不仅揭示了如何统治世界，还揭示了如何拯救世界。这本狡猾的指南讲述了人类面临的一些最大威胁，探讨了各种新技术，包括但不限于延长人类寿命、打击网络恐怖主义、跨越千年尺度的交流问题，以及如何使侏罗纪公园成为现实。
总而言之，你不必是一个犯罪策划者，也能和超级反派一样对尖端科学技术感兴趣，只需要享受脑洞大开的奇幻之旅，领略那些你可能根本未曾设想过的奇思妙想和不可思议的古怪问题。
准备好了吗？开始你探索世界的征途吧。",https://dou.img.lithub.cc/book/36384633.jpg,2023-6-25,https://book.douban.com/subject/36384633/,7.5,,4,,,2023-11-27 23:42:21,（加拿大）瑞安·诺思 / 2023 / 中信出版社
36185197,天花板上的散步者,"心理防线再硬的凶手，也会被下意识反应出卖！
➦【内容简介】
“我认为最好的侦探方法，应该是从心理角度看透人的内心。”
以研究人为乐的明智小五郎，头发蓬乱而眼神犀利，面对一桩桩证据不足的疑案，他与凶手展开了惊心动魄的心理对决。
书店老板娘离奇死亡，两位目击者却给出了完全相反的证词！
独居老妇横尸家中，犯人竟企图通过谎言测试彻底摆脱嫌疑！
公寓住户遭人毒杀，毒发时却只紧紧盯着空无一物的天花板……
夜晚聚会突发枪击案，歹徒逃跑的脚印在古井处神秘消失……
……
善于攻心的明智小五郎，用6场高水准心理战，带你一眼识破凶手下意识里的破绽，彻底击溃凶手的心理防线！
➦【编辑推荐】
◆心理防线再硬的凶手，也会被下意识反应出卖！
攻心名侦探的6场心理战：完全相反的目击证词、暗藏玄机的谎言测试、凭空消失的神秘脚印……
翻开本书，带你一眼识破凶手藏在下意识反应里的破绽！
◆江户川乱步是日本推理小说之父，东野圭吾也深受他影响！
江户川乱步是日本推理史上第一座高峰，东野圭吾、岛田庄司、横沟正史都是师从于他！
《名侦探柯南》《金田一少年事件簿》都在向江户川乱步致敬。
◆精选口碑最好的名侦探推理名篇，集成江户川乱步必读版本！
选取江户川乱步亲自修订的桃源社版本为底稿，还原最真实的乱步世界。
权威译者竺家荣精心翻译，保证极致畅快的阅读体验。
全新收录：精美插图+“乱步谈侦探”随笔+江户川乱步生平大事记。",https://dou.img.lithub.cc/book/36185197.jpg,2023-1-24,https://book.douban.com/subject/36185197/,7.2,,4,,,2023-11-27 23:42:02,江户川乱步 / 2023 / 海南出版社
35333169,夜谭十记,"《夜谭十记》是著名作家马识途的代表作。内容为上世纪四十年代四川某地衙门，十个仕途失意又穷极无聊的小科员以摆“龙门阵”的方式，轮流讲述自己经历的种种奇遇……
本书因其中的《盗官记》被改编为电影《让子弹飞》而广为人知。",https://dou.img.lithub.cc/book/35333169.jpg,2021-1,https://book.douban.com/subject/35333169/,8.1,,4,,小说,2023-11-27 23:25:46,马识途 / 2021 / 人民文学出版社
30321026,修道院纪事,"★ 诺贝尔文学奖得主若泽·萨拉马戈代表作
★ 获葡语文学桂冠奖项“卡蒙斯文学奖”，被译成四十余种语言
★ 时隔20年，简体中文修订版全新上市！
-
★ 一部虚构而极富原创性的历史小说，足以比肩加西亚·马尔克斯巅峰时期的任何作品。——《费城问询报》
★ 阅读《修道院纪事》，就会明白：“世界对思考者而言是喜剧，对感 受者而言是悲剧。”——《图书馆期刊》
★ 一部强力的小说，有下流也有高尚，有愤怒也有温柔，在书中你会发现历史、喜剧、超现实、科幻、魔法以及无数个精彩故事。——《独立报》
-
★《修道院纪事》是一部丰富、多面、多层次的小说，同时运用了历史、社会及个人三种视角。萨拉马戈用这部作品展示了他的想象力所能达到的深度和精彩程度。——瑞典文学院
★ 和博尔赫斯一样，萨拉马戈是一个自由的人，他的作品也完全展示了这样的自由。读者会为《修道院纪事》而着迷。——哈罗德·布鲁姆
===
墙壁会渐渐倒塌，而天堂本身就是一个大教堂，在这里罗马圣伯多禄大教堂只不过是沙滩上的一粒小沙子；既然如此，那我们为什么要在地上建造教堂和修道院呢；因为我们不明白大地就是一座教堂，一座修道院，是信仰和责任的所在，是隐居和自由的所在。
---
这是宗教裁判所阴影下的压抑和愚昧的时代，在战场上丢了左手的士兵巴尔塔萨，有特异视力的姑娘布里蒙达，被疯狂的天才、科学怪人洛伦索神父邀请一起建造飞行器。飞行器确实起飞了，但接下来呢……欢笑紧挨着眼泪，平静和焦急只有一步之遥，轻松与惊恐是近邻，每个人的生活莫不如此，每段历史莫不如此。",https://dou.img.lithub.cc/book/30321026.jpg,2019-5-31,https://book.douban.com/subject/30321026/,8.3,,,,"人文,历史,小说",2023-09-15 09:54:11,[葡萄牙] 若泽·萨拉马戈 / 2019 / 南海出版公司
20428302,失明症漫记,"你为什么会写这样一部冷酷的作品？
虽然我活得很好，但这个世界却不好。
----------------------------------------
诺贝尔文学奖得主萨拉马戈代表作
入选诺贝尔学院“所有时代百部最佳文学作品”
被《泰晤士报》誉为“当今世界最卓越的一部作品”
与奥威尔的《一九八四》、卡夫卡的《审判》并驾齐驱。——《柯克斯书评》
萨拉马戈用想象力、同情心和反讽所维系的寓言，让我们把握到捉摸不定的现实。——诺贝尔颁奖辞
萨拉马戈和马尔克斯是我心目中最好的两位作家，但在我看来，萨拉马戈对现实的隐喻更强。——著名作家 苏童
----------------------------------------
繁忙的路口，绿灯亮了，中间车道的头一辆汽车却停止不前，司机在挡风玻璃后面挥舞着手臂，围观的人打开车门之后，才知道他在喊：我瞎了！没有人会相信，他的眼睛清晰明亮，巩膜像瓷器一样洁白致密，然而他却一再绝望地喊着：我瞎了！我瞎了！
一位路人送他回家，却被传染上失明的怪疾。眼科医生成了第三个牺牲品。失明症迅速蔓延，整个城市陷入了一场空前的灾难。",https://dou.img.lithub.cc/book/20428302.jpg,2014-2,https://book.douban.com/subject/20428302/,9,,4,,,2023-07-12 17:46:46,[葡] 若泽·萨拉马戈 / 2014 / 南海出版公司
36234534,复明症漫记,"📣关于《复明症漫记》，萨拉马戈说：
◆人类的历史就是一场持续的灾难，我们配不上生命。
◆我们不能忘记也必须看见，人性中含有残酷的一面。我们必须捍卫维持良知与清醒的空间。这就是我们的希望所在。
◆我们怎么可能在思考不公、苦难和痛苦的同时，不感到有道德义务去改变我们正在思考的东西？
◆我们人，尤其作为公民的知识分子，有义务睁开眼睛。
【内容简介】
经历过失明症的首都，一场更凶残的白色瘟疫正在蔓延。
选举投票这一天，首都大雨滂沱，委员们焦急不安。
姗姗来迟的选民们，投出了史无前例的意外结果。
政府震惊，四处调查却一无所获。
终于有人意识到，这一切也许是因为，我们遗忘了曾经的苦难，
而在统治者看来，这就是一场新形式的失明症，
它与前一种失明症具有同样的破坏性，
他们把它叫作——复明症。
【编辑推荐】
◆诺贝尔文学奖得主萨拉马戈代表作。
◆《失明症漫记》续集，比前作更加凶残。
◆与《一九八四》齐名，文学史上从未涉及的主题。
◆诺奖授奖词：萨拉马戈用想象力、同情心和反讽所维系的寓言，持续不断地触动我们。
◆人类会反复经历苦难，就是因为我们擅长遗忘。
◆不要忘记遗忘的教训，如果你能呼喊，就发出声音。
◆阅读萨拉马戈，就是重新看见世界。
◆这部小说比我读过的任何书都更能反映我们所处的时代。——科幻作家 勒古恩",https://dou.img.lithub.cc/book/36234534.jpg,2023-4,https://book.douban.com/subject/36234534/,8.5,,4,,,2023-07-12 17:46:02,[葡]若泽·萨拉马戈 / 2023 / 河南文艺出版社
3225781,他乡之税,"其实，一个国家的财政史是惊心动魄的。如果你读它，会从中看到不仅是经济的发展，而且是社会的结构和公平正义的程度。
——温家宝总理（2008年3月18日在十一届全国人大一次会议记者招待会上答记者问）
管不住政府的钱，怎能管好政府手中的权？
千年来，财税影响甚至左右着每个国家、每个个体的命运。政府财税关乎国计民生，更与每一个公民的权益休戚相关。国家财政的“阳光化”和“公共化”，是政府体制改革和公民权利保障的必由之路。
改革开放的三十年间，中国的财政留下了怎样的轨迹？一个北方小镇，这些年发生的波澜诡谲的变革，又如何折射着一个国家的“隐秘”财政史？
这个普通的北方小镇，三十年间，围绕着政府的钱和老百姓的钱，上演了若干故事，揭示了中国财政的“隐秘”之处。
本书将带你走进这座小镇，近距离观察他们的生活轨迹和命运，揭开鲜为外界所知的隐秘的税收流动真相。作者历时8年，访问上百人，取得众多第一手账本、档案、私人日记等未公开材料，通过乡镇这个小小的窗口，描绘出一幅国家三十年财政史的宏大画卷。
乡土之税，将是我们重新踏上这三十年当代中国道路的一份独特通行证┉┉",https://dou.img.lithub.cc/book/3225781.jpg,2008-10,https://book.douban.com/subject/3225781/,8,,3,,,2023-06-18 12:11:13,田毅 赵旭 / 2008 / 中信出版社
27006320,今日店休,在大阪的黑崎町，有一家开了七十年的青空书房。每逢周四、周日的店休日，老店主坂本健一就会贴出手绘海报，写下对书的眷恋，画下人生四时的温暖感慨，时间久了，就成了一道独特的风景。买不起书的年轻人、 没上过学的中年人、鼎鼎大名的文学家，都喜欢到这里来。开了一辈子旧书店，坂本先生最大的愿望是让好书与好人相遇，与妻子共度一生。,https://dou.img.lithub.cc/book/27006320.jpg,2017-6-1,https://book.douban.com/subject/27006320/,8.4,,4,,,2023-06-18 12:08:58,[日] 坂本健一 / 2017 / 新星出版社
35546622,置身事内,"“在成功的经济体中，经济政策一定是务实的，不是意识形态化的。是具体的，不是抽象的。”
直面真问题、深究真逻辑的复旦大学经济学“毕业课”
☆ 连接抽象经济学理论与中国发展实际
在市场机制不完善的情况下，如何实现可行的动员与资源调配，推动经济增长？
在确保增长的过程中，如 何获得更多资源和时间去建设和完善市场经济？
☆ 结合学界前沿研究与一线调研经历
扼要论述+延伸阅读指引，满足弹性认知需求
生动解说光伏、面板等行业案例，清晰复盘宽窄巷子、华夏幸福等建设经验
☆ 微观机制+宏观现象 双重维度串联中国经济生活中中知识与现象的碎片
理解地方政府经济治理的决策与行动逻辑
解读城市化、房价、贫富差距、债务、国内外贸易生态等现象背后各种要素的联动
☆ 从热闹的政经新闻中看出门道，从枯燥的政府文件中觉察到机会。
“了解政府认为应该怎么办，比了解‘我’认为应该怎么办，重要得多。”
------------------------------------------------------------------------------------------------------
本书是是兰小欢多年教学、调研与研究内容的凝练，将经济学原理与中国经济发展的实践有机融合，以地方政府投融资为主线，深入浅出地论述了中国经济的发展，笔触简练客观，并广泛采纳了各领域学者的最新研究成果。全书分上下两篇。上篇解释微观机制，包括地方政府的基本事务、收支、土地融资和开发、投资和债务等；下篇解释这些微观行为与宏观现象的联系，包括城市化和工业化、房价、地区差异、债务风险、国内经济结构失衡、国际贸易冲突等。最后一章提炼和总结全书内容。

通过对中国政治经济体系的论述，作者简明地刻画了地方政府进行经济治理的基本方式，并指出，中国政府通过深度介入工业化和城市化的进程，在发展经济的同时逐步推动了市场机制的建立和完善，以一种有别于所谓发达国家经验的方式实现了经济奇迹。基于对改革历程与社会矛盾的回顾与分析，作者也在书中对当前推进的市场化改革与政府转型进行了解读，帮助读者增进对中国发展现实的把握。",https://dou.img.lithub.cc/book/35546622.jpg,2021-8,https://book.douban.com/subject/35546622/,9.1,,4,,,2023-06-18 12:05:43,兰小欢 / 2021 / 上海人民出版社
27016167,被淹没与被拯救的,"◆奥斯维辛最重要的记录者和见证人，意大利国宝级作家，“欧洲最高尚、最不可或缺的作家之一”，卡尔维诺称其为“我们时代最重要、最富有天赋的作家之一”
◆莱维的最后一部作品，如手术刀般切开了那些渐被遗忘却极其致命的人类道德病痛
◆最具思辨性、对大屠杀提出的道德问题讨论最深入的著作
···
【内容简介】
1984年《被淹没与被拯救的》第一次出版时，距离大屠杀已有四十余年，物证被销毁，记忆已模糊，有人刻意回避，也有人拒绝承认，而莱维写作本书的目的即是记忆和见证这段历史，让人类避免重蹈覆辙。
在本书中，莱维极其冷静地分析了集中营和集中营之后的一些关键问题：人类记忆所具有的欺骗性、纳粹摧毁囚犯意志的诸种手段、集中营中的特殊语言，以及暴力的本质。同时，他怀着幸存者的羞耻感和罪恶感，对善与恶、正与邪、加害与受害的绝然区分始终抱持怀疑，对道德的灰色地带与人性的缺陷进行反思，努力呈现了那个极端环境下错综复杂的真相与事实。
···
【名人及媒体推荐】
以二十世纪文学巨擘的精神毅力和镇静头脑，这个瘦弱的、恭顺的、谦卑的化学家系统地回忆了德国的人间炼狱，他稳步细致地推进，之后用明晰、朴素的散文语言让那段经历为世人所了解。
——菲利普•罗斯
·
我们时代最重要、最富有天赋的作家之一。
——伊塔罗•卡尔维诺
·
在普里莫•莱维的作品中，没有一句话是多余的，每个字都不可或缺。
——索尔•贝娄
·
莱维的证词超出一般体验。他的叙事是复杂、敏感、沉静的。它通常比其他人的回忆录“更冷静”——这就是为什么当它突然带着抑制愤怒的能量而迸发热情与闪光时，比所有的回忆录都有力的原因。
——托尼·朱特
·
欧洲最高尚、最不可或缺的作家之一。
——《洛杉矶时报》
·
普里莫•莱维不仅仅是一个大屠杀幸存者或者一个“了不起的大屠杀作家”。他是一个坚持公义的人。一些人杀戮无辜，却仍要说这罪恶存在于所有地方和所有文化，莱维在用他锋利的言语与之对抗。
——《纪事报》
·
普利莫•莱维将语言交还于我们，正如他在暴虐的角落与缝隙之间努力寻找真正的自由一样。他的幸存让我们得以在屋顶上高喊：“永不重来！”
——《社会主义评论》",https://dou.img.lithub.cc/book/27016167.jpg,2017-10,https://book.douban.com/subject/27016167/,9.4,,3,,,2023-06-18 12:04:31,[意] 普里莫·莱维 / 2017 / 中信出版社
35031587,绝叫,"罗翔老师推荐！“这本书深刻地揭示了日本的社会问题，日本40多年来社会变迁的各种缩影。”
豆瓣「2020年度读书榜单」推理·悬疑类top1！
怀才者的自怜是天鹅的挽歌， 平庸者的崩坏是野兽的绝叫。
-
★同名日剧位居豆瓣“2019评分最高日本剧集”榜单Top10
★日本现象级社会派推理小说
★长达四十年的恶女编年史
★绝对现实，却超乎想象！
-
【内容简介】
铃木阳子死了，死在独居的公寓里。正确说来，是铃木阳 子几个月前死了。因为发现她时，不但遗体遭到屋内的十一只猫啃食，连猫也全数饿死了。铃木阳子显然是「孤独死」的最佳范例，但这名女子为何落到这步田地？她的亲人、朋友、同事在哪里？她的人生轨迹又是如何？
-
【编辑推荐】
《绝叫》是日本新锐社会派推理作家叶真中显创作的推理小说，讲述了女主人公阳子在平庸懦弱的表象之下，隐密的跌宕、罪恶人生。该书揭露常被人们忽视的社会问题，深刻而引人深思，刻画人物思想的变化细腻而一针见血，以阳子的离奇经历，连缀了日本四十年来社会变迁的各种缩影，是日本近年来具有代表性的优秀推理小说。
该书在日本一经出版就引起极大反响，入围第68回日本推理作家协会奖、第36回吉川英治文学新人奖、第27回“这本推理小说了不起”大奖 、第12回书店大奖、第11回启文堂大奖、周刊文春年度推理小说榜。
后《绝叫》繁体版问世，使国内推理小说爱好者得以一探究竟。《绝叫》繁体版在豆瓣获得8.6的高评分，是少有的在有简体中文版之前就广受好评的外国小说。
2019年，根据《绝叫》改编的同名日剧播出，又获得了豆瓣逾万人点评、8.4分的好成绩，并入围豆瓣“2019评分最高日本剧集”榜单Top10。
2020年7月，《绝叫》简体中文版正式上市，以飨读者。",https://dou.img.lithub.cc/book/35031587.jpg,2020-7,https://book.douban.com/subject/35031587/,8.9,,3,,,2023-06-15 20:42:50,[日] 叶真中显 / 2020 / 北京联合出版公司
36096686,人类群星闪耀时,"☆ 茨威格逝世八十周年纪念版典藏精装本
☆ 译者参考多个版本，精心打磨，重磅推出的全新译作，无删减详注本。
☆ 烫金+凸印工艺封面，免费赠送精美四色宇宙群星图折页。封面高克重特种纸印刷，耐撕；全书锁线、硬壳、精美环衬，可180°摊平阅读。
☆ 14个影响人类文明的瞬间，余华、托马斯·曼、弗洛伊德奉为经典的历史特写。
☆ “传记文学之王”、《一个陌生女人的来信》作者 斯蒂芬·茨威格 生涯代表作 。
☆  这个人类精神方方面面的观察家，对逝去的世界的遥望与回想。
☆和平与开放真的只是历史上的一个小小瞬间？在如今这个时代，它更值得阅读。
“只有一件事会使人疲劳——那就是摇摆不定。而每做一件事都会使人身心解放，即使把事情办坏了，也比什么都不做强。”
茨威格向我扔了一堆手榴弹，让我每分钟的心跳在80次到90次之间，并让我感受到了那种久违的阅读激动，并且让我没有生命危险。
——作家 余华
《人类群星闪耀时》很多人推荐，但我犹豫了很久才翻开。因为小的时候历史太差了，听到是讲历史的书，就会觉得有点怕。结果，读完个章节就停不下来了。书里十几个故事，横跨各个时代、各个国家，都是满满的精彩和意外。
——演员 高圆圆
茨威格驾驭语言至为纯熟，他善于表达一个对象，使得它至为精致的细枝末节都变得形象、鲜明、具体。
——心理学家  弗洛伊德
茨威格的文学荣誉直达地球上的一个角落……也许自伊拉斯谟以来，没有一个作家像茨威格这样著名。
——德国作家、诺贝尔文学奖获得者  托马斯·曼
一刻钟的犹豫，葬送了拿破仑的伟大事业；
一扇忘关的小门，颠覆了拜占庭帝国的政权；
一个侥幸逃生的机会，诞生了俄罗斯伟大的作家；
一次失败的谈判，拉开了世界大战……

这些偶然的时机，恰恰成了推动大时代这艘巨轮航行的重要零件。 14个影响人类文明的瞬间，14个留下名字的人物，极大地影响了我们的日常生活。
",https://dou.img.lithub.cc/book/36096686.jpg,2022-10,https://book.douban.com/subject/36096686/,8.4,,4,,,2023-04-24 14:47:36,斯蒂芬·茨威格 / 2022 / 万卷出版有限责任公司
36065794,吉卜力的天才们,"本书是日本动画制作人、吉卜力“掌舵人”铃木敏夫的代表作。
日本有个工作室叫吉卜力，诞生了两位天才大师——宫崎骏和高畑勋。但不为人所知的是，这两位天才的背后有一位策划师——铃木敏夫，可以说没有他，就没有现在的吉卜力。
从《风之谷》《龙猫》《千与千寻》等经典，到《你想活出怎样的人生》等备受瞩目的新作，本书讲述了吉卜力每部作品背后的故事。从创意的萌发，到创意实现途中遇到的种种问题，到吉卜力作为一家公司遇到的机遇和挑战，再到宫崎骏与高畑勋的友谊，铃木敏夫用诙谐幽默的语言，讲述了吉卜力一路走来的历程，分享天才们之所以为天才的秘密。",https://dou.img.lithub.cc/book/36065794.jpg,2022-10,https://book.douban.com/subject/36065794/,8.7,,4,,,2023-04-19 10:32:36,[日] 铃木敏夫 / 2022 / 南海出版公司
35517022,鹿川有许多粪,"豆瓣2021年度读书榜单
“年度外国文学（小说类）”
“年度高分图书”
“豆瓣书店最受欢迎图书”
李沧东封笔之作
直面错综复杂的生活本身，探索真正价值的可能性
从《烧纸》到《燃烧》，永恒的审视与追问
本书是韩国导演李沧东于1992年出版的中短篇小说集，借此他获得了《韩国日报》创作文学奖，并在第二年受导演朴光洙之邀进入电影界，随后他便转型并逐渐成为具有国际影响力的电影 大师。
这部小说集展现了一批裹挟在复杂多变的历史浪潮中的底层人物形象，他们艰辛地在生活中追求真正的价值，与现实中的痛苦进行抗争，同时寻找个人生活的意义。作者通过这些人物的遭遇审视韩国现实，但并非止步于讲述历史事件或故事本身，而是着重刻画了人物在此过程中发生的转变，他们逐渐开始对生活中的真正价值和自己的身份认同提出疑问并进行探索。",https://dou.img.lithub.cc/book/35517022.jpg,2021-8,https://book.douban.com/subject/35517022/,8.9,,,,,2023-04-19 10:32:04,李沧东 / 2021 / 武汉大学出版社
35103514,小时候真傻，居然盼着长大,"★现代文学里假如没有老舍，那就意味着文学缺少了一块致命的东西——大众
老舍是一个不折不扣的代表大众思想和大众情感的大众作家，他的作品永远不会过时，因为他笔下的世界，也就是我们大众的世界，是我们的一生春秋。可以说，是大众情怀铸就了他的文化艺术。
★从老舍海量作品中重新拎取价值点，与现代人产生情感共鸣
小时候，画在手上的表没有动，却带走了我们最美好的时光。每个人都能从书中看到自己的一生故事，小时候父母陪伴、无忧嬉戏；成年后生活给的担子越来越重，房子、车子、孩子、父母……但再苦的生活中，都藏着小确幸，让你感叹：人间值得！
★回忆往事时，也不知怎么就觉得分外甜美
儿时味道，都深深地烙印在回忆里，偶尔想起、偶尔出现，尽是亲切和快乐。即使记忆中有痛苦、危险，可是希望会把过去的恐怖裹上一层糖衣，苦中也带着甜美。
★成年人的世界，从来没有容易二字
小时候太年轻，不知道路途艰辛。成年便是挑起生活的重担，周围都是要依靠的人，而不是我们依靠他人。无论生活给你多少心酸，你都得含泪吞下，明天又是需要奋斗的一天。
★世上只有一种英雄主义,就是在认清生活的真相之后,依然热爱生活
老舍爱这个世界，爱每一个人，爱每一朵花、每一棵草，因为人间值得。他笔下的世界，就是他对生活至真至纯的爱。
★初刊本《老舍文集》严谨校勘，保留老舍原汁原味的京味儿幽默
精选老舍40年散文精华，完整再现老舍的幽默风趣。在令人捧腹的文字后，是他洞察人生的豁达。
★精选著名插画家的胡同插画，再现老舍笔下的北平生活环境
本书精选胡同插画师贾一凡、武金生老师笔下的胡同插画，生活化的场景可以令读者身临其境。
.
小时候，画在手上的表没有动，却带走了我们最好的时光。长大后才明白，成年人的世界，从来没有简单二字。但生活就是由各种琐事组成的，它们共同构成了我们五彩斑斓的人生。追赶不上的不追，不属于自己的不要，挽留不住的不留，生活哪有那么复杂，简单甚好。
本书共分5章，分别选取老舍先生儿时和梦想中的欢乐场景、对成年生活不易的慨叹、对逝去的时光和人的怀念、游记、生活中的温暖幸福。整本书体现了老舍先生历经生活磨难后依然对生活充满热爱的情怀，引导读者去发现生活中逝去的纯真美好，不被眼前的琐碎、困顿打败。",https://dou.img.lithub.cc/book/35103514.jpg,2020-5,https://book.douban.com/subject/35103514/,8.3,,4,,,2023-04-19 10:31:51,老舍 / 2020 / 天津人民出版社
26768309,查令十字街84号,"纪念作者诞辰一百周年（1916.4.15-2016.4.15）
中文世界首次推出精装珍藏版
译者陈建铭修订数十处译文，精益求精
读库御用设计师艾莉女士担纲设计
内文一百克玉龙纯质纸双色印刷
世界最大圣经印刷厂南京爱德，为爱书人印制圣经
2016中文精装珍藏版将会是最美的版本！
---------------------------------------------------------------------------
1949年的纽约，曼哈顿一间没有暖气的公寓里，三十三岁的穷作家海莲，偶然看到一则伦敦旧书店的广告，凭着一股莽撞劲，她开始给这个伦敦地址写信。这一写，就写了二十年。
很多年后，她和这家书店的通信集，被称为“爱书人的圣经”，不断演绎。而那家书店的地址——查令十字街84号，已经成为全球爱书人之间的一个暗号。
三十多年来，人们读它、写它、演它，在这段传奇里彼此问候，相互取暖。",https://dou.img.lithub.cc/book/26768309.jpg,2016-5,https://book.douban.com/subject/26768309/,8.3,,4,,,2023-04-19 10:06:42,[美] 海莲·汉芙 / 2016 / 译林出版社
